ix1,iy1,iz1,E111,E112,E113,E121,E122,E123,E131,E132,E133,E211,E212,E213,E221,E222,E223,E231,E232,E233,E311,E312,E313,E321,E322,E323,E331,E332,E333,trueE,ECube2,sumE
10,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256054,0.228459,0.592066
9,14,6,0,0.888794,0,0,0.963212,0,0,0,0,0,0,0,0,2.02472,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87185,0.963212,4.08673
13,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0.366829,0.951426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765183,0.45103,1.95133
11,4,5,0,0,0,0,0.160785,0,0,0,0,0,0,0,0,0.58435,0,0,0,0,0,0,0.112128,0,0.296531,0,0,0,0,0.690806,0.296531,1.15379
4,6,6,0,0,0,0.304536,0,0,0,0,0,0,0,0,0,0.848475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619516,0.358158,1.51117
12,5,7,0,0,0,0,0,0,0.131835,0,0,0,0,0,0,0.957763,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98535,0.20498,1.43592
1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61735,0,0,0,0,0,0,0,0,0,0,0.135661,0,0,2.376,0.145107,3.03922
10,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20483,0,0,0,0,0.168041,0,0,0,0,0,0,0,0,3.2564,0.168041,3.37287
15,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68598,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31633,0.145775,1.83175
2,14,7,0,0,0,0,0,0,0,0,0,0,0.190755,0,0,0.97799,0,0,0,0,0,0.283927,0,0,0,0,0,0,0,0.99927,0.283927,1.45267
4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719995,0.662727,0,0,0,0,0,0,0,0,0,0,0,0,2.58293,0.662727,2.08857
6,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42662,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10778,0.212456,1.63907
8,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02162,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47611,0.168958,3.19058
7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45129,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43251,0.435541,3.15478
7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0888,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99623,0.263132,2.71742
16,13,5,0,0,0,0,0,0.146419,0,0,0,0,0,0,0,2.78958,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89413,0.146419,2.936
8,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96586,0,0,0,0,0,0,0,0,0,0.144846,0,0,0,3.14279,0.260433,4.37114
8,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0.20632,2.9082,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71959,0.233652,3.34817
10,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76422,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8004,0,1.76422
9,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96398,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79422,0.243007,5.4163
13,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32259,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4394,0.191255,2.51384
12,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88191,0,0,0,0,0,0,0,0,0,0.10928,0,0,0,2.04282,0.137602,2.23549
11,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352493,0.390906,0.824259
12,3,5,0,0,0,0,0.25438,0,0,0,0,0,0,0,0,0.754771,0,0,0.329702,0,0,0,0,0,0,0,0,0,0,2.3665,0.373583,1.71243
16,2,7,0,0.102001,0,0,0,0,0,0,0,0,0,0,0,0.2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279529,0.102001,0.357701
15,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88933,0,0,0,0,0,0,0,0,0,0.23634,0,0,0,1.60229,0.23634,2.23459
9,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67653,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21031,0.873841,3.37504
12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80426,0,0,0,0,0,0.235648,0,0,0,0,0,0,0,4.6505,0.235648,4.16019
11,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366706,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57961,0.256243,0.754499
8,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704012,0,0,0,0,0,0,0,0,0.166189,0,0,0,0,0.733905,0.166189,0.870201
1,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63929,0,0,0,0,0,0,0,0,0.26522,0,0,0,0,2.5635,0.371235,2.40656
8,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1365,0,0,0,0,0,0,0,0,1.33136,0,0,0,0,5.94389,1.33136,6.79237
11,1,5,0,0,0,0,0,0.251249,0,0,0,0,0,0,0,2.8092,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91485,0.264951,3.3254
12,3,8,0,0,0,0,0,0,0,0,0.205317,0,0,0,0,2.41106,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36277,0.24976,2.86614
15,1,3,0,0,0,0,0,0,0,0,0.11026,0,0,0,0,3.96157,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80302,0.20139,4.27322
3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48679,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37012,0.119896,2.60669
15,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98868,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76642,0.437091,3.54797
13,11,4,0,0,0,0,0.27279,0,0,0,0,0,0,0,0,2.66698,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41007,0.27279,2.93977
14,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26917,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3522,0,4.26917
5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60259,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35608,0,1.60259
12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613768,0,1.0106
13,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1816,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14154,0.188626,1.63311
1,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55476,0.260953,1.10565
5,14,2,0,0,0,0,1.0435,0,0,0,0,0,0,0,0,2.46541,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86966,1.0435,3.77552
4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794721,0.107571,0.877707
4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47767,0,0,0,0,0.337747,0,0,0,0,0,0,0,0,3.52413,0.337747,3.91901
6,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353992,0.176728,0.608805
1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63346,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31835,0.151717,1.92435
11,2,4,0,0,0,0,0,0,0,0,0.23173,0,0.153916,0,0,1.31345,0,0,0,0,0.275413,0,0,0,0,0,0,0,0,1.1667,0.275413,2.1947
2,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766276,0.24336,0,0,0,0,0,0,0,0,0,0,0,0,0.839235,0.273415,1.28305
6,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74887,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69512,0.100288,2.84916
6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49187,0,0,0,0,0,0,0,0.431558,0.335098,0,0,0,0,2.71949,0.431558,3.25853
16,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74874,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88742,0,3.74874
14,7,3,0,0,0,0,0,0,0,0,0,0,0.226586,0,0,3.7937,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9661,0.226586,4.19425
4,5,5,0.161454,0,0,0,0,0,0,0,0,0,0,0,0,0.973726,0,0,0,0,0,0,0,0,0.786866,0,0,0,0,1.54411,0.786866,2.2582
4,9,5,0,0,0,0,0,0,0,0,0,0,0.208731,0,0,2.10464,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57447,0.322827,2.81055
12,8,7,0,0,0,0,0,0,0,0,0,0.130938,0,0,0,3.14253,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8977,0.385775,3.65924
15,3,1,0,0,0,0,0,0,0,0,0,0,1.48281,0,0,1.68386,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09006,1.48281,3.16667
6,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3356,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61426,0.384948,1.72055
1,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905065,0,0.963419
9,16,3,0,0,0,0,0,0,0,0,0,0,0,0.277253,0,2.51098,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34147,0.277253,2.78823
12,11,7,0,0,0,0,0,0.358726,0,0,0,0,0,0,0,3.05439,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06002,0.358726,3.41312
11,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69237,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34807,0.385584,2.07796
13,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946824,0.212596,1.13492
12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26325,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67596,0.164152,0.427402
4,5,6,0,0,0,0,0,0,0,0,0,0,0.290715,0,0,3.84109,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16329,0.290715,4.13181
13,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98551,0,0,0,0,0,0,0,0,0,0,0.132317,0,0,2.0442,0.194036,2.47747
12,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87385,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13586,0.165623,2.26497
13,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24258,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25756,0.176488,1.6303
4,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37495,0,0.298222,0,0,0,0,0,0,0,0,0,0,0,2.33648,0.298222,3.00463
1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76231,0.236234,0,0.291717,0,0,0,0,0,0,0,0,0,0,2.9505,0.291717,2.29026
3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20527,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0167,0.120092,2.32537
11,11,1,0,0,0,0,0.722404,0.21379,0,0,0,0,0,0,0,2.59479,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24725,0.722404,3.53098
2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0.276576,2.05885,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22251,0.302369,2.6378
4,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40793,0,0,0,0,0,0,0,0,0,0,0,0,0.302905,2.02776,0.302905,2.71084
12,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67647,0,0,1.12819,0,0,0,0,0.121731,0.270789,0,0,0,0,2.66674,1.12819,3.4688
4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08571,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88143,0.31341,4.39912
4,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94207,0.260171,0,0,0,0,0.123388,0,0,0,0,0,0,0,4.05832,0.260171,4.32563
1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92743,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99913,0,2.92743
11,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42278,0,0,0,0,0,0,0,0,0,0,0,0.172018,0,3.53225,0.512929,4.36878
6,13,8,0,0,0,0,0,0,0.229278,0,0,0,0,0,0,2.33775,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54534,0.229278,2.56703
11,8,7,0,0,0,0,0.387043,0,0,0,0,0,0,0,0,1.0962,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70868,0.387043,1.97837
3,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40486,0.275093,0,0,0,0,0,0,0,0,0,0,0,0,4.21367,0.275093,3.67995
10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.158898,1.64644,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71919,0.158898,1.80534
4,8,7,0,0,0,0,0,0,0,0,0,0,0.135007,0,0.313804,1.18142,0,0,0,0,0,0,0,0,0,0,0,0,0,1.563,0.313804,1.87423
13,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39284,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73518,0.47204,1.99514
16,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89619,0.504136,1.66841
5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274398,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20826,0,0.274398
13,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971743,0.375558,1.42831
6,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94233,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94378,0.126674,2.17678
4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707005,0,0.610007
12,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43333,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36595,0.154447,2.72603
16,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29059,0.155194,0,0,0,0,0,0,0,0,0,0,0,0,1.26683,0.155194,1.57512
1,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97933,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78068,0.221717,2.31187
13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10402,0,0,0,0,0,0,0,0,0,0,0.157272,0,0,2.55322,0.260241,2.74016
1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15902,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06677,0.14649,1.40859
5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934419,0.311713,1.48387
14,7,7,0,0,0,0,0,0,0,0,0.375288,0.12626,0,0,0,3.44238,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91587,0.375288,4.07516
3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71543,0,0,0,0,0,0,0,0,0.120618,0,0,0,0,1.40218,0.120618,1.83605
13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5641,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50393,0.234858,2.79896
2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691764,0,0,0,0,0,0,0,0,0.280043,0,0,0,0.10189,1.14049,0.441829,1.51553
6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92433,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31226,0.214463,3.24918
13,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9079,0,0,0,0,0,0,0,0.219436,0,0,0,0,0,2.68271,0.367917,3.49526
2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32187,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45397,0,4.32187
6,14,6,0,0,0,0.332353,0,0,0,0,0,0,0,0,0,2.73101,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79542,0.332353,3.06336
15,10,6,0,0,0,0,0.457755,0,0,0,0,0,0,0,0,2.92862,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71136,0.457755,3.91624
8,13,4,0,0,0,0,0,0,0,0,0,0,0,0.200386,0,2.76192,0,0,0,0,0,0,0,0.15897,1.15953,0,0,0,0,3.36631,1.15953,4.2808
5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508414,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81274,0,0.508414
6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.183267,3.09757,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02742,0.183267,3.40349
10,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882299,0.422566,1.0551
5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99889,0.410375,0,0,0,0.33236,0,0,0,0,0,0,0,0,2.04056,0.410375,2.74162
7,10,4,0,0,0,0,0,0,0,0.36444,0,0,0,0,0,4.03356,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00997,0.400253,4.79825
9,10,9,0,0,0,0,0,0,0,0,0,0,0.102781,0,0,2.1482,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94149,0.162004,2.53019
6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13013,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65349,0,3.13013
16,4,5,0,0.25595,0,0,0.80316,0,0,0,0,0,0.259474,0,0,2.68468,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43416,0.80316,4.00326
8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85656,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86743,0.170106,3.30676
14,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03047,0,0,0.419417,0,0,0,0,0,0,0,0,0,0,3.01854,0.443966,3.89386
16,7,5,0,0,0,0,0,0,0,0,0,0,0,0.225348,0,1.45869,0,0.345338,0,0,0,0,0,0,0,0,0,0,0,2.93041,0.345338,2.02938
2,2,3,0,0,0,0,0,0,0,0,0,0.204898,0,0,0,0.963126,0,0,0,0,0,0,0,0,0.416796,0,0,0,0,1.47142,0.416796,1.79121
12,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54435,0,0,0.734031,0,0,0,0,0,0,0,0,0,0,3.00263,0.734031,3.70843
15,8,2,0,0,0,0,0,0,0,0,0,0,0.289009,0,0,1.39516,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09355,0.297569,1.98174
7,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93621,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92982,0.357572,2.29378
14,16,5,0,0,0,0,0.604501,0,0,0,0,0,0,0,0,3.3988,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39529,0.604501,4.0033
10,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12438,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9004,0.39867,6.52305
2,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24188,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69569,0,2.24188
1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95539,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93665,0,2.95539
14,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05554,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72819,0,2.05554
11,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66983,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46395,0,3.66983
10,3,7,0,0,0,0,0,0.305857,0,0,0,0,0,1.98296,0,2.17135,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05375,1.98296,4.72378
11,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93819,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06248,0.195205,2.32693
14,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14675,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34904,0.333992,1.80818
7,16,6,0,0,0,0,0.308947,0,0,0,0,0,0,0,0,2.66765,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61938,0.308947,3.16121
9,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56788,0.297715,1.63111
12,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19418,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57388,0.165881,3.4623
7,10,5,0,0,0,0,0,0,0.212584,0,0,0,0.244067,0,0,1.78092,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70389,0.244067,2.45879
2,2,5,0,0,0,0,0,0,0,0,0,0,1.9102,0,0,2.57782,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62279,1.9102,4.62926
4,8,4,0,0,0,0,0,0,0,0,0,0,0.418424,0,0,0.566811,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19011,0.418424,1.32378
14,4,5,0,0,0,0,0,0,0,0,0,0,0.247645,0,0,2.95402,0,0,0,0,0,0,0,0,0,0,0,0.423103,0,2.89857,0.423103,3.62477
9,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765041,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02787,0.158756,0.923797
10,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64682,0,0,0,0,0,0,0,0,0.920249,0,0,0,0,5.33116,0.920249,5.56707
14,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86243,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58847,0.216703,2.22691
15,11,9,0,0,0,0,0,0,0,0,0,0.118086,0,0,0,0.917641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842281,0.166319,1.20205
1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0.255836,3.68984,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78359,0.255836,4.05005
4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49134,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03607,0,3.49134
14,6,4,0,0,0.139031,0,0.260977,0.101603,0,0,0,0,0,0,0,0.978522,0,0,0,0,0,0,0,0,0.171438,0,0,0,0,0.872319,0.260977,1.65157
2,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640501,0.197462,1.04851
5,4,3,0,0,0,0,0,0,0,0,0,0,0.612572,0,0,5.9916,0,0,0,0,0.147283,0,0,0,0,0,0,0,0,7.60811,0.612572,7.2957
5,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15941,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37225,0.331863,3.49127
4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27665,0,0,0,0,0,0,0.12913,0,0,0,0,0,0,3.40223,0.208124,4.72267
5,7,7,0,0,0,0,1.12215,0,0,0,0,0,0,0,0,4.51109,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03927,1.12215,6.01323
12,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0.160866,2.00077,0,0,0,0,0,0,0,0,0,0,0,0,0.251378,2.73386,0.251378,2.55701
7,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38057,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29777,0.374225,2.89043
4,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801892,0,0,0,0,0,0,0.174583,0,0,0,0,0,0,0.419591,0.320129,1.45237
8,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69944,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28304,0.182413,2.88186
10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27106,0,0,0,0,0,0,0,0,1.73525,0,0,0,0,3.79493,1.73525,4.77493
2,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764495,0,0,0,0,0,0,0,0,0.400226,0,0,0,0,1.16677,0.400226,1.52673
7,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40288,0,0,0,0,0,0,0.369023,0,0,0,0,0,0,1.39759,0.369023,2.00898
2,16,4,0,0,0,0,0.176411,0.350321,0,0,0,0,0,0,0,2.4752,0,0,0,0,0,0,0,0,0.225121,0,0,0,0,2.46703,0.350321,3.22706
13,2,6,0,0,0,0,0,0,0,0,0,0.297193,0,0,0,1.30638,0.378575,0,0,0,0,0,0,0,0,0,0,0,0,1.29847,0.378575,1.98214
4,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7548,0,0,0,0.176096,0,0,0,0,0,0,0,0,0,2.53204,0.199043,3.12994
13,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18267,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08363,0.213448,1.53261
12,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39433,0,0,0,0,0,0,0,0,0,0,0.278825,0,0,1.35276,0.278825,1.81462
7,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61509,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81688,0,2.61509
15,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48978,0,0,0,0,0,0.135833,0,0,0,0,0,0,0,2.53902,0.135833,2.62561
11,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0.218048,2.5578,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78361,0.218048,2.95343
4,3,5,0,0,0.161219,0,0,0,0,0,0,0,0,0,0,0.834987,0,0,0,0,0,0,0,0,0,0,0,0.147292,0.120275,0.955652,0.161219,1.26377
14,10,2,0,0.280381,0,0,0,0,0,0,0,0,0,0,0,3.93198,0,0,0.248207,0,0,0,0,0,0,0,0,0,0,4.02369,0.280381,4.61906
3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03487,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46213,0.239074,3.27395
11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45363,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59014,0,3.45363
9,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29658,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85713,0.331326,4.93305
15,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67855,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67663,0.334866,4.15822
13,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98775,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48075,0.101492,3.08924
5,8,2,0,0,0,0,0,0,0,0.335683,0,0,0,0,0,2.96827,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7829,0.335683,3.30395
