ix1,iy1,iz1,E111,E112,E113,E121,E122,E123,E131,E132,E133,E211,E212,E213,E221,E222,E223,E231,E232,E233,E311,E312,E313,E321,E322,E323,E331,E332,E333,trueE
3,9,5,0,0,0,0,0,0,0,0,0,0,0,0.114677,0,2.20599,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0568
14,9,6,0,0,0,0,0,0,0,0,0,0,0.276286,0,0,1.91819,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00543
5,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57622,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2664
1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0218,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76389
14,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37912,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58247
3,4,5,0,0,0,0,0.327453,0,0,0,0,0,0,0,0,1.67069,0,0,0.138999,0,0,0,0,0,0,0,0,0.171438,0,1.60339
11,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76128,0,0,0.244987,0,0,0,0,0,0.191792,0,0,0,0,3.14183
13,11,7,0,0,0,0.309356,0,0,0,0,0,0,0,0,0.145202,0.634212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852997
9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85873,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80207
16,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62718,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03116
9,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42374,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17663
3,16,3,0,0,0,0,0,0,0,0,0,0,0.310588,0,0,4.17468,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77741
15,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06761,0,0,0.167285,0,0,0,0.22442,0,0,0,0,0,0,2.03813
13,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51362,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09081
15,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90065
6,16,3,0,0,0.408693,0,0,0,0,0,0,0,0,0,0,5.01413,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6417
8,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2593,0,0,0,0,0,0,0,0,0,0,0,0.431191,0,2.12113
8,6,6,0,0,0,0.436315,0,0,0,0,0,0,0,0,0,1.04967,0,0.363241,0,0,0,0,0,0,0,0,0,0,0,4.02237
3,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28646,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37886
11,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66594,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31972
12,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0592,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0143
2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83077,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78136
3,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0.479295,1.19577,0,0,0,0,0,0,0,0,0.124381,0,0,0,0,1.00467
12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99605,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00722
13,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74039,0,0,0.205644,0,0,0,0,0,0,0,0,0,0,4.03942
5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7718,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81597
15,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16018,0,0,0.176714,0,0,0,0,0,0.526802,0,0,0.901826,0,3.54433
15,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81356,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68137
11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05721,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77285
1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15217,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94187
4,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28191,0,0,0,0,0,0,0,0,0,0,0,0,0.209395,3.66126
13,10,3,0,0,0,0,0.155788,0,0,0,0,0,0.135014,0,0,2.31417,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15433
14,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36927,0,0,0.344035,0,0,0,0,0,0,0,0,0,0,4.06962
15,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22857,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15769
13,4,8,0,0,0,0,0,0,0,0,0,0,0.157904,0,0,2.74667,0,0,0,0,0,0,0,0,0,0,0,0.561662,0,2.95427
1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78049,0,0,0,0,0,0,0,0,0,0,0,0,0.412943,1.71544
7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44474,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19921
13,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28214,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6253
15,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96025,0,0,0,0,0,0,0,0,0.125554,0,0,0,0,3.08092
14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91393,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69276
8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27335,0,0,0,0,0,0,0,0,1.02265,0,0,0,0,2.21946
15,9,7,0,0,0,0,0,0,0,0,0,0.282815,0,0,0,3.23504,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97749
9,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21258,0,0,0,0,0,0,0,0,0.195132,0,0,0,0,2.38769
10,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90067,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88664
6,7,6,0,0,0,0,0,0,0,0,0,0,0.567644,0,0,0.943918,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50714
11,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27915
14,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58631,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33785
15,12,4,0,0,0,0,0.237415,0,0,0,0,0,0,0,0,2.19389,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95592
6,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06867,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26362
11,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01358,0,0,0,0,0,0,0,0,0,0.224916,0,0,0,1.08532
6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9831,0,0.252252,0,0,0,0,0,0,0,0,0,0,0,2.92409
7,13,6,0,0.155249,0,0,0,0,0,0,0,0,0,0,0,3.08546,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61598
9,5,8,0,0,0,0,0.143367,0,0,0,0,0,0,0,0,1.81587,0,0,0,0,0,0,0,0,0,0.212238,0,0,0,1.76542
13,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88459,0,0,1.05327,0.308577,0,0,0,0,0,0,0,0,0,3.51306
4,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65795,0,0,0,0,0,0,0,0,0.205346,0,0,0,0,2.4714
10,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70048,0,0,0,0,0.219188,0,0,0,0,0,0,0,0,1.4489
4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50714,0,0,0.121179,0,0,0,0,0,0,0,0,0,0,3.37139
13,12,2,0,0,0,0,0.133884,0,0,0,0,0,0,0,0,6.10548,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10269
11,16,3,0,0,0,0,0,0,0,0,0,0.322716,0,0,0,1.0108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97648
13,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63143,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43577
12,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183987,0,0,0,0,0,0,0,0,0.145355,0,0,0,0,0.182987
7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86935,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12537
14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37922,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17186
13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707376,0,0,0,0,0,0,0,0,0.572359,0,0,0,0,0.804272
13,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97857,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25262
5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89967,0.210774,0,0,0.224199,0,0,0,0,0,0,0,0,0,2.3077
12,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4496,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71691
4,8,9,0,0,0,0.24345,0,0,0,0,0,0,0,0,0,0.347959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439672
8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84518,0,0,0,0,0,0,0,0,0.498478,0,0,0,0,1.87247
2,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14159,0,0,0,0,0,0,0,0,0.286029,0,0,0,0,4.30633
15,10,9,0.157366,0,0,0,0,0,0,0,0,0,0,0,0.224622,1.43738,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1215
5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768623,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61364
11,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69631,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63138
14,3,6,0,0.292384,0,0,0,0,0,0,0,0,0,0,0,3.42473,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85866
4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16139,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06226
2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25251,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2265
2,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23493,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76024
10,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82693,0,0,0,0,0,0.310849,0,0,0,0,0,0,0,3.36596
15,15,7,0,0,0,0,0.227434,0,0,0,0,0,0,0,0,1.99888,0.986272,0,0,0,0,0,0,0,0,0,0,0,0,3.95883
12,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76985,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42579
5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473704
1,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88896,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0836
5,12,5,0,0,0,0,0,0.533699,0,0,0,0,0,0,0,3.37118,0,0,0,0,0.279253,0,0,0,0,0,0,0,0,3.83458
11,12,6,0,0,0,0.178194,0,0,0,0,0,0,1.31081,0,0,2.0587,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04907
5,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34583,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01522
4,14,4,0,0,0,0,0.916451,0,0,0.140478,0,0,0,0,0,2.42897,0,0,0.51856,0,0,0,0,0,0,0,0,0,0,3.91495
2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4296,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48734
13,16,6,0,0.150794,0,0,0,0,0,0,0,0,0,0,0.261432,2.39435,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51082
12,10,7,0,0,0,0,0,0,0,0,0,0.560225,1.39085,0,0,2.26815,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2922
14,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11828,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95901
12,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45289,0,0,0,0,0,2.08192,0,0,0,0,0,0,0,5.58978
5,12,4,0,0,0,0,0,0,0,0,0.108233,0,0,0,0,1.77044,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22782
15,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612704,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56541
10,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92304,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5674
15,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24607,0.183541,0,0,0,0,0,0,0,0,0,0,0,0,2.38747
4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74555,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75511
6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0.338759,3.27615,0,0,0,0,0,0,0,0,0,0,0,0,0.11897,4.92023
8,5,8,0,0,0,0,0,0,0,0,0,0,0,0.215934,0,0.669981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563246
6,10,5,0,0,0,0,0.235632,0,0,0,0,0,0,0,0,1.83312,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99746
3,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63442,0,0,0,0,0,0,0,0,0.30648,0,0,0,0,1.07837
8,11,7,0,0,0,0,1.05528,0,0,0,0.207298,0.322878,0,0,0,2.68659,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32491
12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332422
14,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37226,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17359
9,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03144,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22959
14,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02094,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23893
6,2,5,0,0,0,0,0,0,0,0,0,0,0.298561,0,0,0.685978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739214
8,4,5,0,0,0,0,0.163052,0,0,0,0,0,0,0,0,1.83718,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17443
6,2,4,0,0,0,0,0.135104,0,0,0,0,0,0,0,0,2.96697,0,0,0,0,0,0,0,0,0,0,0,0.109596,0,3.437
7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27448,0,0,0.319417,0,0,0,0,0,0,0,0,0,0,2.41544
4,14,9,0,0,0,0,0.509736,0,0,0,0,0,0,0,0,3.65346,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99071
2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597114
14,13,7,0,0,0,0,1.17304,0,0,0,0,0,0,0,0,1.29827,0.42459,0,0,0,0,0,0,0,0,0,0,0,0,2.35742
15,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10734,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06596
9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913638,0,0,0.79336,0,0,0,0,0,0,0,0,0,0,1.23341
13,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589959
13,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17695,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05367
1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0.38802,2.73138,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8523
12,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290129
5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827367,0,0,0.293009,0,0,0,0,0,0,0,0.166965,0,0,1.13957
6,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42941,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46415
2,12,7,0,0,0,0,0,0,0,0,0.513017,0,0,0,0,1.31843,0,0,0,0,0,0,0,0.232728,0,0,0,0,0,1.2225
10,10,5,0,0,0,0,0,0,0,0,0,0,1.61983,0,0,2.93454,0,0,0,0,0,0,0,0,0,0,0,0.255071,0,4.21407
14,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04504,0,0,0,0,0,0,0,0,0,0,0,0,0.458201,2.75882
14,14,2,0,0,0,0,0,0,0,0.134708,0,0,0,0,0,3.71487,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05749
9,7,8,0,0,0,0,0,0,0,0,1.11442,0,0,0,0,1.15046,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63267
8,16,3,0,0,0,0,0,0,0,0,0,0,0,0.147657,0,0.480281,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03377
3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16026,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63318
7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463634
14,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48613,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43213
15,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88181,0,0,0.1312,0,0,0,0,0,0,0,0,0,0,4.8867
5,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.912267,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36073
12,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49192,0,0,0,0,0,0,0,0,0.809004,0,0,0,0,2.15871
9,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981692,0,0,0,0.172554,0,0,0,0,0,0,0,0,0,1.87156
10,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484623,0,0,0,0,0,0.256434,0,0,0,0,0,0,0,0.555556
8,5,2,0,0,0,0,0,0,0,0,0,0,0.156767,0,0,0.655673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581489
6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29114,0,0,0.385623,0,0.143181,0,0,0,0,0,0,0,0,1.67614
13,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14876,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55577
9,8,4,0,0,0.218715,0,0,0.135831,0,0,0,0,0,0,0,1.2882,0,0,0,0,0,0,0,0,0.127205,0,0,0,0,1.20297
10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22867,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96091
12,2,1,0,0,0,0,0.116611,0.35954,0,0,0,0,0,0,0,5.1885,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02143
13,6,2,0,0,0,0,0,0,0,0,0,0,2.30316,0,0,2.58642,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03568
7,9,8,0,0,0,0,0.185258,0,0,0,0,0,0,0,0,0.875927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934455
2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0.437243,2.89253,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44707
4,13,4,0,0,0,0,1.39433,0,0,0,0,0,0,0,0,2.71814,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96368
13,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40143,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47241
4,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94212,0,0,0,0,0,0.156188,0,0,0,0,0,0,0,2.91852
6,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52965,0,0,0,0,0,0,0,0,0.251833,0,0,0,0,5.64723
5,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1637,0,0,0.21756,0,0,0,0,0,0,0,0,0,0,1.68403
8,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18318,0,0,0,0,0,0,0,0,0.628958,0,0,0,0,1.4425
11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03994,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67906
1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868994
3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.160103,3.77476,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65151
10,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43358,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05386
13,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91166,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72552
12,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49467,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7881
16,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.912842,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16033
15,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816519,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24939
16,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634819
8,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04457,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0689
15,8,8,0,0,0,0,0,0,0,0,0,0,1.72381,0,0.310105,1.91412,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89031
15,8,3,0,0,0.184159,0,0,0,0,0,0,0,0,0,0,3.89147,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9696
7,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781612
2,16,1,0,0,0,0,0,0,0,0,0,0,0.253137,0,0,2.15989,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08653
14,13,6,0,0,0,0,0,0,0,0,0,0,0.226808,0,0,1.45006,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31722
1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6428,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83471
12,10,8,0,0,0,0.143325,0,0,0,0,0,0,0.112662,0,0.108059,2.71839,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52691
2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969778,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47442
16,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6983,0,0,0.379038,0,0,0,0,0,0,0,0,0,0,2.47099
7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773757
13,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01153,0,0,0,0,0,0,0,0,0.35863,0,0,0,0,1.96996
7,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68144,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35564
5,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92827,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24474
14,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.921088
12,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06661,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21026
8,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19066,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09935
6,15,4,0,0,0,0,1.63017,0,0,0,0,0,0,0,0,1.68264,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91765
2,1,4,0,0,0,0,0.24949,0,0,0,0,0,0,0,0,1.85054,0,0,0,0,0,0,0,0,0,0.130266,0,0,0,1.73039
6,10,6,0,0,0,0,0.318851,0,0,0,0,0,0,0,0,2.95881,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7682
5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3394,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25108
6,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25042,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79255
5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61429,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48939
14,5,3,0,0,0,0,0.764137,0,0,0,0,0,0,0,0,1.60022,0,0,0.21061,0,0,0,0,0,0,0,0,0,0,3.45238
14,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815018,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90738
1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70898,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6745
5,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592421
14,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96405,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96362
7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16164,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75057
10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51783,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89787
10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447223
4,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761881
8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25481,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25105
6,10,3,0,0,0,0,0.389096,0,0,0,0,0,0,0,0,3.33804,0.111857,0,1.54742,0,0,0,0,0,0,0,0,0,0,4.53396
14,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56745,0.736474,0,0,0,0,0,0,0,0,0,0,0,0,1.74649
5,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591992,0,0,0,0,0,0,0,0,0,0,0.134835,0,0,2.95339
14,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840553,0,0,0,0.300688,0,0,0,0,0,0,0,0,0,0.904251
8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6045,0,0,0.164364,0,0,0,0,0,0,0,0,0,0,4.92607
15,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9012,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27372
